Iter,Loss,L2
3.130000000000000000e+02,6.094252296864085400e-02,4.074392124807911242e-01
3.140000000000000000e+02,6.088631790718204706e-02,4.073723776519061479e-01
3.150000000000000000e+02,6.083034114628862316e-02,4.073058793664094956e-01
3.160000000000000000e+02,6.077459130922770875e-02,4.072390189137273797e-01
3.170000000000000000e+02,6.071908394191748853e-02,4.071727428919246772e-01
3.180000000000000000e+02,6.066377065057386442e-02,4.071059557931577810e-01
3.190000000000000000e+02,6.060869819489358989e-02,4.070397091476908868e-01
3.200000000000000000e+02,6.055382069151105801e-02,4.069730850702493741e-01
3.210000000000000000e+02,6.049917573021015849e-02,4.069068863531883906e-01
3.220000000000000000e+02,6.044472849104633172e-02,4.068402401492056675e-01
3.230000000000000000e+02,6.039047601123275627e-02,4.067742392160651477e-01
3.240000000000000000e+02,6.033643835409330247e-02,4.067075588967187794e-01
3.250000000000000000e+02,6.028260232379533540e-02,4.066416069717267989e-01
3.260000000000000000e+02,6.022894758264411841e-02,4.065748988219634041e-01
3.270000000000000000e+02,6.017550294429993563e-02,4.065091082840431302e-01
3.280000000000000000e+02,6.012223746719701223e-02,4.064422498816679385e-01
3.290000000000000000e+02,6.006914253708287021e-02,4.063766657976353169e-01
3.300000000000000000e+02,6.001627090789268815e-02,4.063094282509133182e-01
3.310000000000000000e+02,5.996355249431196965e-02,4.062444778582409710e-01
3.320000000000000000e+02,5.991101652951803802e-02,4.061763819494815242e-01
3.330000000000000000e+02,5.985866184818829094e-02,4.061123942246313012e-01
3.340000000000000000e+02,5.980646650055476687e-02,4.060428973750152548e-01
3.350000000000000000e+02,5.975445475804196105e-02,4.059809179769213738e-01
3.360000000000000000e+02,5.970260656459172588e-02,4.059083548933357655e-01
3.370000000000000000e+02,5.965092851569910037e-02,4.058506347925590618e-01
3.380000000000000000e+02,5.959942878910660935e-02,4.057717598554169136e-01
3.390000000000000000e+02,5.954811781805577353e-02,4.057231198574197117e-01
3.400000000000000000e+02,5.949702795424586382e-02,4.056306949574991494e-01
3.410000000000000000e+02,5.944624186616376260e-02,4.056021440988774041e-01
3.420000000000000000e+02,5.939590357309325330e-02,4.054793658265031797e-01
3.430000000000000000e+02,5.934646545898951409e-02,4.054970385031255731e-01
3.440000000000000000e+02,5.929883160267136744e-02,4.053041290945395558e-01
3.450000000000000000e+02,5.925526726902503177e-02,4.054318480330018071e-01
3.460000000000000000e+02,5.922116055245676969e-02,4.050723252615585634e-01
3.470000000000000000e+02,5.920964474446020753e-02,4.054729265122267168e-01
3.480000000000000000e+02,5.925307279358443119e-02,4.047126643714492600e-01
3.490000000000000000e+02,5.943121257150463244e-02,4.058191066702249161e-01
3.500000000000000000e+02,5.994060478839140921e-02,4.041225169213350510e-01
3.510000000000000000e+02,6.123963049275300830e-02,4.070942192492756351e-01
3.520000000000000000e+02,6.428436197815051711e-02,4.034709495575117266e-01
3.530000000000000000e+02,7.036696921078397504e-02,4.102889773616376634e-01
3.540000000000000000e+02,7.919348763603240027e-02,4.032131144520537669e-01
3.550000000000000000e+02,8.391526819883686483e-02,4.104488189984863977e-01
3.560000000000000000e+02,7.602801507453034457e-02,4.028505961803532931e-01
3.570000000000000000e+02,6.183695685535021969e-02,4.036620494141854865e-01
3.580000000000000000e+02,5.990602716933900868e-02,4.088398298547805121e-01
3.590000000000000000e+02,6.899882854055354453e-02,4.024802699324327437e-01
3.600000000000000000e+02,7.070601841284193667e-02,4.067844038911987425e-01
3.610000000000000000e+02,6.191390818722322664e-02,4.050735232682938780e-01
3.620000000000000000e+02,5.891616812970291994e-02,4.025965356252981242e-01
3.630000000000000000e+02,6.497001171768782002e-02,4.082004984150113258e-01
3.640000000000000000e+02,6.558665583359936380e-02,4.033508881085731690e-01
3.650000000000000000e+02,5.947231025781334057e-02,4.031055539682231736e-01
3.660000000000000000e+02,5.941144714004619604e-02,4.073547581396330663e-01
3.670000000000000000e+02,6.348815033043310463e-02,4.027719675670735633e-01
3.680000000000000000e+02,6.152787358049924965e-02,4.040274012608756626e-01
3.690000000000000000e+02,5.815063674015409634e-02,4.056566432656228405e-01
3.700000000000000000e+02,6.022010822628329901e-02,4.025356600920414474e-01
3.710000000000000000e+02,6.157882619169718214e-02,4.049533994464545872e-01
3.720000000000000000e+02,5.884128051244271601e-02,4.041222966461766597e-01
3.730000000000000000e+02,5.831798376087877350e-02,4.024623104651813277e-01
3.740000000000000000e+02,6.028434890028844251e-02,4.054887374125204502e-01
3.750000000000000000e+02,5.946628926160711648e-02,4.030522675862684423e-01
3.760000000000000000e+02,5.782624716376686541e-02,4.025504074411996869e-01
3.770000000000000000e+02,5.884386955356023241e-02,4.054588879340258467e-01
3.780000000000000000e+02,5.939506796213279982e-02,4.023524370823376439e-01
3.790000000000000000e+02,5.800486001308120115e-02,4.027667117211951031e-01
3.800000000000000000e+02,5.788755712135484899e-02,4.049549603618253224e-01
3.810000000000000000e+02,5.879251687981223301e-02,4.019182727638645480e-01
3.820000000000000000e+02,5.822196741640796314e-02,4.030788668878697578e-01
3.830000000000000000e+02,5.750243594089295140e-02,4.042042770702256593e-01
3.840000000000000000e+02,5.805263562730518523e-02,4.016983559227908507e-01
3.850000000000000000e+02,5.817996500217217926e-02,4.034024275284264216e-01
3.860000000000000000e+02,5.747884230268378303e-02,4.034166357496087318e-01
