Iter,Loss,ErrorLambda1,ErrorLambda2
2.760000000000000000e+02,7.254923820495605469e+00,2.794486284255981445e+00,8.182254131390227769e+01
2.770000000000000000e+02,7.199031352996826172e+00,2.805227041244506836e+00,8.131008112904501672e+01
2.780000000000000000e+02,7.121982097625732422e+00,2.775275707244873047e+00,8.007514424737475167e+01
2.790000000000000000e+02,7.128199577331542969e+00,2.681541442871093750e+00,7.796192989901624060e+01
2.800000000000000000e+02,7.069732189178466797e+00,2.729588747024536133e+00,7.904206079506961657e+01
2.810000000000000000e+02,7.006629467010498047e+00,2.707582712173461914e+00,7.834370761652178317e+01
2.820000000000000000e+02,6.915657997131347656e+00,2.628815174102783203e+00,7.738227788917897954e+01
2.830000000000000000e+02,6.889463424682617188e+00,2.621084451675415039e+00,7.594422946864037272e+01
2.840000000000000000e+02,6.794852256774902344e+00,2.594786882400512695e+00,7.564137617869134544e+01
2.850000000000000000e+02,6.726158142089843750e+00,2.589136362075805664e+00,7.553680679812156029e+01
2.860000000000000000e+02,6.674913406372070312e+00,2.587813138961791992e+00,7.494160396965732218e+01
2.870000000000000000e+02,6.597939968109130859e+00,2.579510211944580078e+00,7.459900319691476511e+01
