Iter,Loss,L2
2.300000000000000000e+02,1.569608764648437500e+03,1.417886257171630859e+00
2.310000000000000000e+02,1.274327392578125000e+03,1.444820404052734375e+00
2.320000000000000000e+02,1.666658203125000000e+03,1.379667878150939941e+00
2.330000000000000000e+02,1.107195190429687500e+03,1.337995290756225586e+00
2.340000000000000000e+02,1.360620727539062500e+03,1.356481194496154785e+00
2.350000000000000000e+02,1.073302856445312500e+03,1.374127507209777832e+00
2.360000000000000000e+02,1.257151855468750000e+03,1.361774086952209473e+00
2.370000000000000000e+02,1.176329833984375000e+03,1.405350089073181152e+00
2.380000000000000000e+02,1.045625610351562500e+03,1.434066772460937500e+00
2.390000000000000000e+02,8.661110839843750000e+02,1.429052710533142090e+00
2.400000000000000000e+02,1.093379394531250000e+03,1.432263016700744629e+00
2.410000000000000000e+02,9.639096069335937500e+02,1.426401615142822266e+00
2.420000000000000000e+02,8.591616210937500000e+02,1.404376983642578125e+00
2.430000000000000000e+02,9.397502441406250000e+02,1.397870421409606934e+00
2.440000000000000000e+02,8.278846435546875000e+02,1.366292476654052734e+00
2.450000000000000000e+02,8.227991333007812500e+02,1.353954911231994629e+00
2.460000000000000000e+02,6.838326416015625000e+02,1.354846000671386719e+00
2.470000000000000000e+02,7.079114990234375000e+02,1.344399929046630859e+00
2.480000000000000000e+02,7.006781616210937500e+02,1.348688721656799316e+00
2.490000000000000000e+02,7.043406372070312500e+02,1.354757308959960938e+00
2.500000000000000000e+02,5.983088378906250000e+02,1.365702509880065918e+00
2.510000000000000000e+02,6.152388305664062500e+02,1.356245160102844238e+00
2.520000000000000000e+02,6.589642944335937500e+02,1.378463983535766602e+00
2.530000000000000000e+02,7.618599853515625000e+02,1.356341123580932617e+00
2.540000000000000000e+02,1.444038085937500000e+03,1.392765641212463379e+00
2.550000000000000000e+02,8.900182495117187500e+02,1.450593829154968262e+00
2.560000000000000000e+02,2.458838134765625000e+03,1.370894193649291992e+00
2.570000000000000000e+02,2.413385742187500000e+03,1.318347215652465820e+00
2.580000000000000000e+02,3.131506103515625000e+03,1.277873039245605469e+00
2.590000000000000000e+02,3.163629638671875000e+03,1.254834890365600586e+00
2.600000000000000000e+02,2.674764160156250000e+03,1.228302240371704102e+00
2.610000000000000000e+02,2.147561523437500000e+03,1.222947955131530762e+00
2.620000000000000000e+02,2.414197998046875000e+03,1.246299743652343750e+00
